product_name,store_name,reviewer_name,rating,review_text,review_date,variant,review_id,sentiment_label,review_text_raw,review_text_clean,text_length,label
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,2,"Transaksi berhasil dgn warna biru tapi setelahnya penjual minta nambah 200rb dgn alasan yg warna biru harganya naik, akhirnya dikirim warna silver",Lebih dari 1 tahun lalu,13 Pro 128GB - Sierra Blue,ab97fa0c4a6e,Negatif,"Transaksi berhasil dgn warna biru tapi setelahnya penjual minta nambah 200rb dgn alasan yg warna biru harganya naik, akhirnya dikirim warna silver",transaksi berhasil dgn warna biru tapi setelahnya penjual minta nambah 200rb dgn alasan warna biru harganya naik akhirnya dikirim warna silver,22,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,s***m,2,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",Lebih dari 1 tahun lalu,Promo Natural - 128GB,e929a66f3db6,Negatif,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",overall ok but service admin h so bad so pushy for order can day about next tell promo more cheapest,20,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***a,1,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",Lebih dari 1 tahun lalu,Promax 256GB - Graphite,33073f4b59ac,Negatif,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",halo untuk itemnya kurang sesuai nih karena pada saat di deskripsinya ga ada disebutkan untuk inter nya dari mana saja akhirnya saya terima barangny,27,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,s***m,2,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",Lebih dari 1 tahun lalu,Promo Natural - 128GB,e929a66f3db6,Negatif,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",overall ok so service admin h so bad but pushy for order can tell about next day promo more cheapest,20,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,"dari beberapa pesanan. saya dapet satu ini yg packing tidak aman, bubble wrap tipis dan pendek. unit pada penyok sudutnya",1 bulan lalu,IPHONE 13 BLACK,0e5965fb4419,Negatif,"dari beberapa pesanan. saya dapet satu ini yg packing tidak aman, bubble wrap tipis dan pendek. unit pada penyok sudutnya",dari beberapa pesanan saya dapet yg packing tidak bubble wrap tipis pendek unit pada sudutnya,20,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Recently my network stopped working - No Service. I went to Telkomcel office and they said that the problem is my IMEI is not registered and I need to pay 40% of my iPhon...,Lebih dari 1 tahun lalu,13 Pro 256GB - Graphite,accef40c0b5c,Negatif,Recently my network stopped working - No Service. I went to Telkomcel office and they said that the problem is my IMEI is not registered and I need to pay 40% of my iPhon...,recently my network stopped working no said i went to telkomcel office and they service that the problem is my imei is not registered and i need to pay 40 of my iphon,33,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,E***o,1,"Imei dibilang aman, ternyata ga ad sinyal. Sudah dicomplain dari juli 2022. Dibilang ada solusi utk di daftarin. Ttp aj ga di daftar. Jangan dipercayaiin ini. Manager aj...",Lebih dari 1 tahun lalu,Promax 128GB - Graphite,c29fdf33284a,Negatif,"Imei dibilang aman, ternyata ga ad sinyal. Sudah dicomplain dari juli 2022. Dibilang ada solusi utk di daftarin. Ttp aj ga di daftar. Jangan dipercayaiin ini. Manager aj...",imei dibilang aman ternyata ga ad sinyal dicomplain dari juli 2022 dibilang ada solusi utk di daftarin ttp aj di daftar jangan dipercayaiin ini manager aj,28,0
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,M***g,1,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,Lebih dari 1 tahun lalu,Black,d96dbeba6fa9,Negatif,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,hp second katanya baru aktif di kirim sudah ternyata,9,0
"iPhone 17 Pro Max ProMax 256GB 512GB 1TB A19 Pro Chip Silver Cosmic Orange Deep Blue - 256 GB, Deep Blue",Kawan Gadget Store,A***s,2,"Telat baca referensi nya, kalau track record pengiriman nya sangat LAMBAT. Percuma pakai fasilitas INSTANT, butuh 3 hari baru barang di terima…",4 bulan lalu,1TB - Cosmic Orange,d2c95a41b9e5,Negatif,"Telat baca referensi nya, kalau track record pengiriman nya sangat LAMBAT. Percuma pakai fasilitas INSTANT, butuh 3 hari baru barang di terima…",telat baca referensi nya kalau track record pengiriman nya lambat percuma pakai fasilitas instant butuh 3 hari baru barang di terima,22,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,A***q,2,"IMEI HP tidak terdaftar, ketika di complain proses nya lama, baru di proses 10 hari telahcomplain.",Lebih dari 1 tahun lalu,13 Pro 256GB - Gold,1d932cdea56f,Negatif,"IMEI HP tidak terdaftar, ketika di complain proses nya lama, baru di proses 10 hari telahcomplain.",imei baru tidak terdaftar ketika di complain proses nya lama hp di proses 10 hari telahcomplain,16,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",Lebih dari 1 tahun lalu,13 Pro 128GB - Blue IBOX,9b74f90d04d8,Negatif,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",beli 13 pro ibox yang datang iphone 12 max proses ke pengembalian barang yang katanya tertukar dan akhirnya mengarah ke oknum kurir anter aja melakuka,28,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,V***y,2,"Cellular data gak muncul, admin di chat slowrespon pdhl online udh mau sejem 👍",Lebih dari 1 tahun lalu,13 Pro 128GB - Graphite IBOX,d745c55993b3,Negatif,"Cellular data gak muncul, admin di chat slowrespon pdhl online udh mau sejem 👍",cellular data online muncul admin di chat slowrespon pdhl gak udh mau sejem,13,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,2,"Transaksi berhasil dgn warna biru tapi setelahnya penjual minta nambah 200rb dgn alasan yg warna biru harganya naik, akhirnya dikirim warna silver",Lebih dari 1 tahun lalu,13 Pro 128GB - Sierra Blue,ab97fa0c4a6e,Negatif,"Transaksi berhasil dgn warna biru tapi setelahnya penjual minta nambah 200rb dgn alasan yg warna biru harganya naik, akhirnya dikirim warna silver",transaksi berhasil dgn warna biru tapi setelahnya penjual minta nambah 200rb dgn alasan yg warna biru harganya naik akhirnya dikirim warna silver,22,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,B***e,1,"IMEI TIDAK TERDAFTAR DI KEMENPERIN, dan tidak bisa di telp seluler.. gmn solusinya??",Lebih dari 1 tahun lalu,Promax 256GB - Sierra Blue,c8f6105cc00b,Negatif,"IMEI TIDAK TERDAFTAR DI KEMENPERIN, dan tidak bisa di telp seluler.. gmn solusinya??",imei tidak terdaftar di kemenperin dan tidak bisa di gmn seluler telp solusinya,13,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",Lebih dari 1 tahun lalu,13 Pro 128GB - Blue IBOX,9b74f90d04d8,Negatif,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",13 pro ibox yang datang iphone 12 pro max hdc berlanjut ke pengembalian barang yang katanya tertukar akhirnya mengarah ke oknum kurir anter aja melakuka,28,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,1,"saya beli lalu saya videokan unboxing lalu setelah saya update ke ios 18, tombol volume atas bermasalah. lalu kata adminnya bawa ke ibox lalu saya bawa ke ibox servicenya...",Lebih dari 1 tahun lalu,Natural - 128GB,7dad1ed638b3,Negatif,"saya beli lalu saya videokan unboxing lalu setelah saya update ke ios 18, tombol volume atas bermasalah. lalu kata adminnya bawa ke ibox lalu saya bawa ke ibox servicenya...",saya beli lalu saya videokan unboxing lalu setelah saya update ke ios 18 tombol volume atas bermasalah lalu kata ke bawa ke ibox lalu saya bawa adminnya ibox servicenya,29,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,2,Barang sampai dengan selamat. Cuma saya kecewa kepada seller. Karena saya pilih kurir gojek dan pembayaran dilakukan di hari minggu dimana seharusnya senin barang sudah h...,Lebih dari 1 tahun lalu,,9b5ac3d22b88,Negatif,Barang sampai dengan selamat. Cuma saya kecewa kepada seller. Karena saya pilih kurir gojek dan pembayaran dilakukan di hari minggu dimana seharusnya senin barang sudah h...,barang sampai cuma saya kecewa kepada seller karena saya pilih kurir dan pembayaran dilakukan di hari minggu dimana seharusnya senin barang sudah h,26,0
"Apple iPhone 17 256GB 512GB | Garansi iBox Indonesia | Original | BNIB - 256GB White, Non Bundle",Digitalisme Store,Anonymous,1,"Minta pesan instant supaya barang sampai di hari yang sama. Kalau bisa dari pagi. Yang ada, disuruh sabar saja dan hari ketiga barang baru dikirim. Setiap kali tanya ha...",2 bulan lalu,256GB - Black,3228af22f7bb,Negatif,"Minta pesan instant supaya barang sampai di hari yang sama. Kalau bisa dari pagi. Yang ada, disuruh sabar saja dan hari ketiga barang baru dikirim. Setiap kali tanya ha...",minta pesan instant supaya barang sampai di hari yang ha kalau bisa dari pagi yang ada disuruh sabar saja dan hari ketiga barang baru dikirim setiap kali tanya sama,29,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,c3673ab2b26d,Negatif,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,courier stole the product never order a mobile phone through tokopedia a refund will take a month it isn t worth the hassle to try to save 2 million,30,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,2,Barang sampai dengan selamat. Cuma saya kecewa kepada seller. Karena saya pilih kurir gojek dan pembayaran dilakukan di hari minggu dimana seharusnya senin barang sudah h...,Lebih dari 1 tahun lalu,,9b5ac3d22b88,Negatif,Barang sampai dengan selamat. Cuma saya kecewa kepada seller. Karena saya pilih kurir gojek dan pembayaran dilakukan di hari minggu dimana seharusnya senin barang sudah h...,barang sampai h selamat cuma saya kecewa kepada seller karena saya pilih kurir gojek dan pembayaran dilakukan di hari minggu dimana seharusnya senin barang sudah dengan,26,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,2,"Transaksi berhasil dgn warna biru tapi setelahnya penjual minta nambah 200rb dgn alasan yg warna biru harganya naik, akhirnya dikirim warna silver",Lebih dari 1 tahun lalu,13 Pro 128GB - Sierra Blue,ab97fa0c4a6e,Negatif,"Transaksi berhasil dgn warna biru tapi setelahnya penjual minta nambah 200rb dgn alasan yg warna biru harganya naik, akhirnya dikirim warna silver",transaksi berhasil dgn warna biru tapi setelahnya minta nambah dgn alasan yg warna biru harganya naik akhirnya dikirim warna silver,22,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",Lebih dari 1 tahun lalu,13 Pro 128GB - Blue IBOX,9b74f90d04d8,Negatif,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",beli 13 pro ibox kurir datang iphone 12 pro max hdc proses berlanjut ke pengembalian barang yang katanya tertukar dan akhirnya mengarah ke oknum yang anter aja melakuka,28,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,N***a,1,SINYAL HILANG NGGA DIURUSIN,Lebih dari 1 tahun lalu,Promax 256GB - Blue IBOX,c901279597bc,Negatif,SINYAL HILANG NGGA DIURUSIN,hilang ngga diurusin,4,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,T***a,1,minta ibox di kasih gdn .. pengiriman lama sekali..,Lebih dari 1 tahun lalu,White - 256GB,0dbc3307f950,Negatif,minta ibox di kasih gdn .. pengiriman lama sekali..,minta ibox di kasih sekali pengiriman lama gdn,8,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,2,packing parah harga 21jt cuma bubble,Lebih dari 1 tahun lalu,Black - 128GB,2f6540dbafff,Negatif,packing parah harga 21jt cuma bubble,packing parah harga 21jt cuma,6,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,2,packing parah harga 21jt cuma bubble,Lebih dari 1 tahun lalu,Black - 128GB,2f6540dbafff,Negatif,packing parah harga 21jt cuma bubble,packing harga parah 21jt cuma bubble,6,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Recently my network stopped working - No Service. I went to Telkomcel office and they said that the problem is my IMEI is not registered and I need to pay 40% of my iPhon...,Lebih dari 1 tahun lalu,13 Pro 256GB - Graphite,accef40c0b5c,Negatif,Recently my network stopped working - No Service. I went to Telkomcel office and they said that the problem is my IMEI is not registered and I need to pay 40% of my iPhon...,recently my network stopped working no service i went to office and they said the problem is my imei is not registered and i need to pay 40 of my iphon,33,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Recently my network stopped working - No Service. I went to Telkomcel office and they said that the problem is my IMEI is not registered and I need to pay 40% of my iPhon...,Lebih dari 1 tahun lalu,13 Pro 256GB - Graphite,accef40c0b5c,Negatif,Recently my network stopped working - No Service. I went to Telkomcel office and they said that the problem is my IMEI is not registered and I need to pay 40% of my iPhon...,recently my network stopped working no service i 40 to telkomcel office and they said that the problem is my imei is not registered and i need to pay went of my iphon,33,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,R***o,1,"Ini buat kalian yang mau beli di Toko ini ya mudah-mudahan ulasan saya ini membantu kalian yg mau beli handphone di Toko ini , saya ada 2 order iphone 13 promax Dan Googl...",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,51498a9c6fde,Negatif,"Ini buat kalian yang mau beli di Toko ini ya mudah-mudahan ulasan saya ini membantu kalian yg mau beli handphone di Toko ini , saya ada 2 order iphone 13 promax Dan Googl...",ini kalian yang mau beli toko ini ya mudah mudahan ulasan saya ini membantu kalian yg mau beli handphone di toko ini saya ada 2 order iphone promax dan googl,33,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,"dari beberapa pesanan. saya dapet satu ini yg packing tidak aman, bubble wrap tipis dan pendek. unit pada penyok sudutnya",1 bulan lalu,IPHONE 13 BLACK,0e5965fb4419,Negatif,"dari beberapa pesanan. saya dapet satu ini yg packing tidak aman, bubble wrap tipis dan pendek. unit pada penyok sudutnya",penyok beberapa pesanan saya dapet satu ini yg packing tidak aman bubble wrap tipis dan pendek unit pada dari sudutnya,20,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,1,"cacat bgt ini,modus jualan hp imei ga kedaftar..tolong tmn2 jgn sampe apes kaya saya rugi 38jt ya uda jauh2 sampe kalimantan utara orgnya ngabarin modus hpnya salah kirim...",Lebih dari 1 tahun lalu,Promo Black - 128GB,2b92754cf688,Negatif,"cacat bgt ini,modus jualan hp imei ga kedaftar..tolong tmn2 jgn sampe apes kaya saya rugi 38jt ya uda jauh2 sampe kalimantan utara orgnya ngabarin modus hpnya salah kirim...",cacat ini modus jualan hp imei ga kedaftar tolong tmn2 sampe apes kaya saya rugi 38jt ya jauh2 sampe kalimantan utara orgnya ngabarin modus hpnya salah kirim,30,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***a,1,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",Lebih dari 1 tahun lalu,Promax 256GB - Graphite,33073f4b59ac,Negatif,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",halo untuk itemnya kurang sesuai nih karena pada saat di deskripsinya juga saya ada disebutkan untuk inter nya dari mana saja sehingga pada akhirnya ga terima barangny,27,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",Lebih dari 1 tahun lalu,13 Pro 128GB - Blue IBOX,9b74f90d04d8,Negatif,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",beli 13 pro ibox yang datang iphone 12 pro max hdc berlanjut ke pengembalian barang yang katanya tertukar dan mengarah ke oknum kurir anter aja melakuka,28,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,Tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma buntel tempe,2 minggu lalu,IPHONE 14 BLUE,4e15caa2093a,Negatif,Tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma buntel tempe,tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma tempe buntel,20,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,2917b1e9519b,Negatif,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",barang bermasalah dwngan jaringan dan di komplqn responnya lama,10,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"Baru kali ini beli hape bermasalah sinyalnya, sebelum review saya dibalas dengan""kalau mau aktif beli yang ibox gan, jangan yang inter, tolong lebih bijak dalam memah...",Lebih dari 1 tahun lalu,Promax 256GB - Silver,fb04cb6e76a6,Negatif,"Baru kali ini beli hape bermasalah sinyalnya, sebelum review saya dibalas dengan""kalau mau aktif beli yang ibox gan, jangan yang inter, tolong lebih bijak dalam memah...",baru kali ini beli hape bermasalah sinyalnya sebelum review saya dibalas dengan kalau mau aktif beli yang dalam gan jangan yang inter tolong lebih bijak ibox memah,27,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,Tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma buntel tempe,2 minggu lalu,IPHONE 14 BLUE,4e15caa2093a,Negatif,Tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma buntel tempe,tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak hp mahal kalah ma tempe,20,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,2917b1e9519b,Negatif,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",jaringan banyak bermasalah dwngan barang dan di komplqn responnya lama,10,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,"toko drama minta tambahan biaya kalau ga tf ga dikirim ,kecewa",1 bulan lalu,IPHONE 13 BLACK,456538567162,Negatif,"toko drama minta tambahan biaya kalau ga tf ga dikirim ,kecewa",toko drama minta tambahan biaya kalau ga tf ga dikirim kecewa,11,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"Baru kali ini beli hape bermasalah sinyalnya, sebelum review saya dibalas dengan""kalau mau aktif beli yang ibox gan, jangan yang inter, tolong lebih bijak dalam memah...",Lebih dari 1 tahun lalu,Promax 256GB - Silver,fb04cb6e76a6,Negatif,"Baru kali ini beli hape bermasalah sinyalnya, sebelum review saya dibalas dengan""kalau mau aktif beli yang ibox gan, jangan yang inter, tolong lebih bijak dalam memah...",gan kali ini beli hape bermasalah sinyalnya sebelum review saya dibalas dengan kalau mau aktif beli yang ibox baru jangan yang inter tolong lebih bijak dalam memah,27,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,V***y,2,"Cellular data gak muncul, admin di chat slowrespon pdhl online udh mau sejem 👍",Lebih dari 1 tahun lalu,13 Pro 128GB - Graphite IBOX,d745c55993b3,Negatif,"Cellular data gak muncul, admin di chat slowrespon pdhl online udh mau sejem 👍",cellular data gak muncul admin di chat slowrespon pdhl online udh mau sejem,13,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,E***o,1,"Imei dibilang aman, ternyata ga ad sinyal. Sudah dicomplain dari juli 2022. Dibilang ada solusi utk di daftarin. Ttp aj ga di daftar. Jangan dipercayaiin ini. Manager aj...",Lebih dari 1 tahun lalu,Promax 128GB - Graphite,c29fdf33284a,Negatif,"Imei dibilang aman, ternyata ga ad sinyal. Sudah dicomplain dari juli 2022. Dibilang ada solusi utk di daftarin. Ttp aj ga di daftar. Jangan dipercayaiin ini. Manager aj...",imei dibilang aman ternyata ga ga sinyal sudah dicomplain dari juli 2022 dibilang ada solusi utk di daftarin ttp aj ad di daftar jangan dipercayaiin ini manager aj,28,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,banyak kendala dari tf dan barang nyampe 1 minggu,1 bulan lalu,IPHONE 13 BLACK,7cceba7db268,Negatif,banyak kendala dari tf dan barang nyampe 1 minggu,banyak kendala tf dan nyampe 1 minggu,9,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,B***e,1,"IMEI TIDAK TERDAFTAR DI KEMENPERIN, dan tidak bisa di telp seluler.. gmn solusinya??",Lebih dari 1 tahun lalu,Promax 256GB - Sierra Blue,c8f6105cc00b,Negatif,"IMEI TIDAK TERDAFTAR DI KEMENPERIN, dan tidak bisa di telp seluler.. gmn solusinya??",imei tidak terdaftar di kemenperin dan tidak gmn di telp seluler bisa solusinya,13,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,2917b1e9519b,Negatif,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",barang banyak bermasalah dwngan jaringan dan di komplqn responnya lama,10,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,2,"Pelayanan superrr lama.. pesan instant, dikirim next day, nyampe maghrib pula, pdhl diblg ikut pengiriman pertama. alasannya ad urusan jd tutup cepet. alasan ini jg dibil...",Lebih dari 1 tahun lalu,13 Pro 128GB - Green IBOX,96ae4474facb,Negatif,"Pelayanan superrr lama.. pesan instant, dikirim next day, nyampe maghrib pula, pdhl diblg ikut pengiriman pertama. alasannya ad urusan jd tutup cepet. alasan ini jg dibil...",pelayanan superrr lama pesan next dikirim instant day nyampe maghrib pula pdhl diblg ikut pengiriman pertama alasannya ad urusan jd tutup cepet alasan ini jg dibil,26,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,F***y,1,Biarkan bintang yang berbicara. Penjual ga layak buat jualan.,Lebih dari 1 tahun lalu,Promax 256GB - Gold,e18697aa81d1,Negatif,Biarkan bintang yang berbicara. Penjual ga layak buat jualan.,bintang yang berbicara ga layak buat jualan,9,0
