product_name,store_name,reviewer_name,rating,review_text,review_date,variant,review_id,sentiment_label,review_text_raw,review_text_clean,text_length
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,H***y,3,"Judul produknya perlu diperjelas. Judulnya iBox tp opsi produknya ga semuanya iBox ada inter jg. Interpun ga kasih tulisannya inter. Jadi yg mo order, bener2 dbaca aja. K...",Lebih dari 1 tahun lalu,Promax 256GB - Sierra Blue,7705ed8ed5d3,Netral,"Judul produknya perlu diperjelas. Judulnya iBox tp opsi produknya ga semuanya iBox ada inter jg. Interpun ga kasih tulisannya inter. Jadi yg mo order, bener2 dbaca aja. K...",judul produknya perlu diperjelas judulnya ibox tp opsi produknya ga semuanya ibox ada inter jg interpun ga kasih tulisannya inter jadi yg mo order bener2 dbaca aja k,28
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,Tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma buntel tempe,2 minggu lalu,IPHONE 14 BLUE,4e15caa2093a,Negatif,[EDA] tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp berlebihan kalah ma buntel tempe,tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp berlebihan kalah ma buntel tempe,20
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,m***a,5,"Pokoknya brgnya ori, dijamin 100% Sumpah! yg ragu buat beli di Milano mending gadulu deh, dsnituh udah terpercaya🥰 btw mksih min... pc kookienya gaada🥲",Lebih dari 1 tahun lalu,Black,400e7ed644de,Positif,"Pokoknya brgnya ori, dijamin 100% Sumpah! yg ragu buat beli di Milano mending gadulu deh, dsnituh udah terpercaya🥰 btw mksih min... pc kookienya gaada🥲",pokoknya brgnya ori dijamin 100 sumpah yg ragu buat beli di milano mending gadulu deh dsnituh udah terpercaya btw mksih min pc kookienya gaada,24
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,J***a,5,"Packing aman, barang masih tersegel, produk original, respon seller juga cepet. Pengiriman cepet. Mantab deh pokoknya. Semoga awet🙏 terima kasih",Lebih dari 1 tahun lalu,Blue+Proteksi - 256GB,b4419ce30f7a,Positif,"Packing aman, barang masih tersegel, produk original, respon seller juga cepet. Pengiriman cepet. Mantab deh pokoknya. Semoga awet🙏 terima kasih",packing aman barang masih tersegel produk original respon seller juga cepet pengiriman cepet mantab deh pokoknya semoga awet terima kasih,20
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,Kereeen... barang original. GDN. Pengiriman cepat sat set sat set,Lebih dari 1 tahun lalu,Black+Proteksi - 128GB,72eb7014a4bf,Positif,Kereeen... barang original. GDN. Pengiriman cepat sat set sat set,kereeen barang original gdn pengiriman cepat sat set sat set,10
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,R***a,5,"Barang sesuai dengan keterangan mantaapp, minta kode PA/A dikasih nya jugaa sesuai mantap pokoknya",Lebih dari 1 tahun lalu,Promo Natural - 128GB,977800b9014a,Positif,"Barang sesuai dengan keterangan mantaapp, minta kode PA/A dikasih nya jugaa sesuai mantap pokoknya",barang sesuai dengan keterangan mantaapp minta kode pa a dikasih nya jugaa sesuai mantap pokoknya,15
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,tidak balas pesan,Lebih dari 1 tahun lalu,,7f39780422f3,Netral,[EDA] tidak balas pesan,tidak balas pesan,3
"[ TP ] APPLE IPHONE 17 256GB GARANSI RESMI INDONESIA - PROMO, BLACK",Unknown,H***n,3,sampai sekarang belum di kirim screen protector nya,2 bulan lalu,PKT BASIC A - BLACK,4b00d3434e72,Netral,[EDA] sampai sekarang belum di kirim screen protector nya,sampai sekarang belum di kirim screen protector nya,8
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,F***y,1,Biarkan bintang yang berbicara. Penjual ga layak buat jualan.,Lebih dari 1 tahun lalu,Promax 256GB - Gold,e18697aa81d1,Negatif,[EDA] biarkan bintang yang berbicara penjual ga layak buat jualan,biarkan bintang yang berbicara penjual ga layak buat jualan,9
"[ RESMI ] Apple iPhone 17 Pro 256GB 512GB 1TB A19 Pro Garansi Resmi - ID PA SA/A - [ DIGITECH } - 256GB , Deep Blue",Digitech Mall,A***s,5,"Saya tidak tahu ini produk apa. Jika ini lembaran atau tag voucher, tidak saya temukan dalam isi paket.",4 bulan lalu,A,62862cf5eb07,Positif,"Saya tidak tahu ini produk apa. Jika ini lembaran atau tag voucher, tidak saya temukan dalam isi paket.",saya tidak tahu ini produk apa jika ini lembaran atau tag voucher tidak saya temukan dalam isi paket,18
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***a,1,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",Lebih dari 1 tahun lalu,Promax 256GB - Graphite,33073f4b59ac,Negatif,[EDA] halo untuk itemnya kurang sesuai nih karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja sehingga pada akhirnya saya terima barangny,halo untuk itemnya kurang sesuai nih karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja sehingga pada akhirnya saya terima barangny,27
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,A***n,5,"Barang masih disegel dan ada garansi resminya. Harga produk resmi termasuk paling murah. Pelayanan seller sangat baik, informatif dan cekatan. Pengiriman menggunakan ID...",Lebih dari 1 tahun lalu,Natural - 256GB,1ad6dfaef891,Positif,"Barang masih disegel dan ada garansi resminya. Harga produk resmi termasuk paling murah. Pelayanan seller sangat baik, informatif dan cekatan. Pengiriman menggunakan ID...",barang masih disegel dan ada garansi resminya harga produk resmi termasuk paling murah pelayanan seller sangat baik informatif dan cekatan pengiriman menggunakan id,23
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,d***i,3,"Minta pa/a malah dikirim gdn sa/a, gak ada konfirmasi lagi hiks... katanya antara yg promo dan reguler sama aja, ternyata gak😭",Lebih dari 1 tahun lalu,Promo Natural - 128GB,a71e0d79ccf0,Netral,[EDA] minta pa a malah dikirim gdn sa a gak ada konfirmasi lagi hiks katanya antara yg promo dan reguler sama aja ternyata gak,minta pa a malah dikirim gdn sa a gak ada konfirmasi lagi hiks katanya antara yg promo dan reguler sama aja ternyata gak,23
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"BARANG TIDAK ADA JARINGAN DARI AWAL BELI, KOMPLAIN JUGA LAMA PROSES NYA..!!",Lebih dari 1 tahun lalu,Promax 128GB - Gold,42d3afb5925e,Negatif,[EDA] barang tidak ada lambat jaringan dari awal beli komplain juga lama proses nya,barang tidak ada lambat jaringan dari awal beli komplain juga lama proses nya,12
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,y***s,1,Waktu live ditanyak bolak balik dapet case sama TG ngga katanya dapet. Tapi aktual ga dapet sama sekali. Mohon maaf bintang 1 kecuali ada perbaikan ganti rugi,Lebih dari 1 tahun lalu,Black,b60d8f3b15a4,Negatif,[EDA] waktu ditanyak bolak balik dapet case sama tg ngga katanya dapet aktual dapet sama sekali mohon maaf bintang 1 ada perbaikan ganti rugi,waktu ditanyak bolak balik dapet case sama tg ngga katanya dapet aktual dapet sama sekali mohon maaf bintang 1 ada perbaikan ganti rugi,27
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,A***i,1,"3 bulan pakai sinyal hilang, hati hati, jangan beli disini",Lebih dari 1 tahun lalu,Promax 128GB - Graphite,222c5c091e99,Negatif,[EDA] 3 bulan pakai sinyal hilang hati hati jangan beli disini,3 bulan pakai sinyal hilang hati hati jangan beli disini,10
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,Anonymous,5,Sipp,Lebih dari 1 tahun lalu,White,fa9b8c6c49e3,Positif,Sipp,sipp,1
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,Croat respon seller Dan bisa di Tanya in,Lebih dari 1 tahun lalu,Blue+Proteksi - 128GB,3146dcc06cd1,Positif,Croat respon seller Dan bisa di Tanya in,croat respon seller dan bisa di tanya in,8
"[ RESMI ] Apple iPhone 17 Pro 256GB 512GB 1TB A19 Pro Garansi Resmi - ID PA SA/A - [ DIGITECH } - 256GB , Deep Blue",Digitech Mall,Anonymous,5,"barang masih segelan , berfungsi dengan baik tapi sayang tidak ada bonus diskonnya",7 bulan lalu,A,d01e1d3b4f69,Positif,"barang masih segelan , berfungsi dengan baik tapi sayang tidak ada bonus diskonnya",barang masih segelan berfungsi dengan baik tapi sayang tidak ada bonus diskonnya,12
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"Halo saya membeli Iphone 13 pro melalui studio ponsel, saya saat ini ingin memakai esim saya namun tidak bisa, saya sudah komplain ke toko melalui wa maupun chat tokped d...",Lebih dari 1 tahun lalu,13 Pro 128GB - Graphite,e3303a8b7b88,Negatif,[EDA] halo saya membeli iphone 13 pro melalui studio maupun saya saat memakai ingin ini esim saya namun tidak bisa saya sudah komplain ke toko ponsel wa melalui chat tokped d,halo saya membeli iphone 13 pro melalui studio maupun saya saat memakai ingin ini esim saya namun tidak bisa saya sudah komplain ke toko ponsel wa melalui chat tokped d,30
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,Anonymous,3,Pengirimannya lama. Untung brg sampe dgn selamat,Lebih dari 1 tahun lalu,Black,7aa09982bc36,Netral,[EDA] pengirimannya lama untung brg sampe lambat dgn selamat,pengirimannya lama untung brg sampe lambat dgn selamat,7
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,"respon dan proses penjualnya lama, terimakasih",Lebih dari 1 tahun lalu,,6cfffe065837,Netral,[EDA] respon dan proses lama terimakasih,respon dan proses lama terimakasih,6
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,H***y,3,"Judul produknya perlu diperjelas. Judulnya iBox tp opsi produknya ga semuanya iBox ada inter jg. Interpun ga kasih tulisannya inter. Jadi yg mo order, bener2 dbaca aja. K...",Lebih dari 1 tahun lalu,Promax 256GB - Sierra Blue,7705ed8ed5d3,Netral,[EDA] judul produknya perlu diperjelas judulnya ibox tp opsi produknya ga semuanya ibox ada inter jg interpun ga kasih tulisannya inter jadi yg mo order bener2 dbaca aja k,judul produknya perlu diperjelas judulnya ibox tp opsi produknya ga semuanya ibox ada inter jg interpun ga kasih tulisannya inter jadi yg mo order bener2 dbaca aja k,28
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,R***a,5,"Overall mantap. Barang original, BNIB, garansi pun dapat. Minta PA/A dapatnya ID/A tapi ga masalah sih selama original dan resmi. CS-nya responsif. Pengiriman alhamdulill...",Lebih dari 1 tahun lalu,Promo Black - 512GB,d1aab13233f6,Positif,"Overall mantap. Barang original, BNIB, garansi pun dapat. Minta PA/A dapatnya ID/A tapi ga masalah sih selama original dan resmi. CS-nya responsif. Pengiriman alhamdulill...",overall mantap barang original bnib garansi pun dapat minta pa a dapatnya id a tapi ga masalah sih selama original dan resmi cs nya responsif pengiriman alhamdulill,27
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",Lebih dari 1 tahun lalu,13 Pro 128GB - Blue IBOX,9b74f90d04d8,Negatif,[EDA] beli 13 pro ibox yang datang iphone 12 pro max hdc proses berlanjut ke pengembalian barang yang katanya tertukar dan akhirnya mengarah ke oknum kurir anter aja melakuka,beli 13 pro ibox yang datang iphone 12 pro max hdc proses berlanjut ke pengembalian barang yang katanya tertukar dan akhirnya mengarah ke oknum kurir anter aja melakuka,28
"(RESMI) iPhone 17 256GB 512GB A19 Chip Black White Mist Blue Sage Lavender - 256GB, Lavender",Putra Group,R***a,5,Nice,2 bulan lalu,256GB - White,e8f8dc64dcb8,Positif,Nice,nice,1
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,"respon dan proses penjualnya lama, terimakasih",Lebih dari 1 tahun lalu,,6cfffe065837,Netral,[EDA] respon lambat dan proses penjualnya lama terimakasih,respon lambat dan proses penjualnya lama terimakasih,6
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,E***o,1,"Imei dibilang aman, ternyata ga ad sinyal. Sudah dicomplain dari juli 2022. Dibilang ada solusi utk di daftarin. Ttp aj ga di daftar. Jangan dipercayaiin ini. Manager aj...",Lebih dari 1 tahun lalu,Promax 128GB - Graphite,c29fdf33284a,Negatif,"Imei dibilang aman, ternyata ga ad sinyal. Sudah dicomplain dari juli 2022. Dibilang ada solusi utk di daftarin. Ttp aj ga di daftar. Jangan dipercayaiin ini. Manager aj...",imei dibilang aman ternyata ga ad sinyal sudah dicomplain dari juli 2022 dibilang ada solusi utk di daftarin ttp aj ga di daftar jangan dipercayaiin ini manager aj,28
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,3,Tidak sesuai deskripsi,Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,b9368635c418,Netral,[EDA] tidak deskripsi sesuai,tidak deskripsi sesuai,3
"(RESMI) iPhone 17 Pro Max ProMax 256GB 512GB 1TB A19 Pro Chip Silver Cosmic Orange Deep Blue - 256GB, Deep Blue",Putra Group,Anonymous,5,berfungsi dengan baik,1 bulan lalu,256GB - Cosmic Orange,073f3d0dd0cb,Positif,berfungsi dengan baik,berfungsi dengan baik,3
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,F***a,5,"Bagus barang original, harga miring, sinyal aman, pengiriman cepat, alhamdulillah dapet unit PA/A. Sukses selalu buat sellernya",Lebih dari 1 tahun lalu,Promo Natural - 128GB,1c38ba773f33,Positif,"Bagus barang original, harga miring, sinyal aman, pengiriman cepat, alhamdulillah dapet unit PA/A. Sukses selalu buat sellernya",bagus barang original harga miring sinyal aman pengiriman cepat alhamdulillah dapet unit pa a sukses selalu buat sellernya,18
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,"pembelian kedua,sangat tidak.mengecewakan,mksh banyak ya...",Lebih dari 1 tahun lalu,Promo Black - 256GB,d518dfbfd443,Positif,"pembelian kedua,sangat tidak.mengecewakan,mksh banyak ya...",pembelian kedua sangat tidak mengecewakan mksh banyak ya,8
"[ TP ] APPLE IPHONE 17 256GB GARANSI RESMI INDONESIA - PROMO, BLACK",Unknown,H***n,3,sampai sekarang belum di kirim screen protector nya,2 bulan lalu,PKT BASIC A - BLACK,4b00d3434e72,Netral,[EDA] sampai sekarang belum di kirim screen protector nya,sampai sekarang belum di kirim screen protector nya,8
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,P***u,5,~hp bener ori tam masih greenpeel ~pengiriman aman sampai rumah,Lebih dari 1 tahun lalu,Black,1f29971b8792,Positif,~hp bener ori tam masih greenpeel ~pengiriman aman sampai rumah,hp bener ori tam masih greenpeel pengiriman aman sampai rumah,10
"Apple iPhone 17 Pro Garansi Resmi Indonesia - 256Gb, Deep Blue",Senjaya Selindo,I***a,5,Sinyal aman. IMEI terdaftar di Kemenperin. Ada garansi iBox. Masih ada greenpeel.,Lebih dari 1 tahun lalu,Split - Graphite,f3afb91989b6,Positif,Sinyal aman. IMEI terdaftar di Kemenperin. Ada garansi iBox. Masih ada greenpeel.,sinyal aman imei terdaftar di kemenperin ada garansi ibox masih ada greenpeel,12
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***n,1,Barang bekas,Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,859788761506,Negatif,[EDA] barang bekas,barang bekas,2
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,Anonymous,5,Mantap 👍🏼,Lebih dari 1 tahun lalu,Black,592b2cf358d0,Positif,Mantap 👍🏼,mantap,1
"iPhone 17 Pro Max ProMax 256GB 512GB 1TB A19 Pro Chip Silver Cosmic Orange Deep Blue - 256 GB, Deep Blue",Kawan Gadget Store,A***s,2,"Telat baca referensi nya, kalau track record pengiriman nya sangat LAMBAT. Percuma pakai fasilitas INSTANT, butuh 3 hari baru barang di terima…",4 bulan lalu,1TB - Cosmic Orange,d2c95a41b9e5,Negatif,[EDA] telat baca record nya kalau lambat referensi pengiriman nya sangat track percuma pakai fasilitas instant butuh 3 hari baru barang di terima,telat baca record nya kalau lambat referensi pengiriman nya sangat track percuma pakai fasilitas instant butuh 3 hari baru barang di terima,22
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,s***m,2,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",Lebih dari 1 tahun lalu,Promo Natural - 128GB,e929a66f3db6,Negatif,[EDA] overall ok but service admin h so bad so pushy for order can tell about next day promo more cheapest,overall ok but service admin h so bad so pushy for order can tell about next day promo more cheapest,20
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,E***k,5,Mantaps…seller andalan. Barang asli. Seller juga Fast response,Lebih dari 1 tahun lalu,Promo Natural - 128GB,86036b7eda84,Positif,Mantaps…seller andalan. Barang asli. Seller juga Fast response,mantaps seller andalan barang asli seller juga fast response,9
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,A***i,1,"3 bulan pakai sinyal hilang, hati hati, jangan beli disini",Lebih dari 1 tahun lalu,Promax 128GB - Graphite,222c5c091e99,Negatif,[EDA] 3 bulan pakai sinyal hilang hati hati jangan beli disini,3 bulan pakai sinyal hilang hati hati jangan beli disini,10
"[ TP ] APPLE IPHONE 17 256GB GARANSI RESMI INDONESIA - PROMO, BLACK",Unknown,H***n,3,sampai sekarang belum di kirim screen protector nya,2 bulan lalu,PKT BASIC A - BLACK,4b00d3434e72,Netral,[EDA] sampai sekarang belum di kirim screen protector nya,sampai sekarang belum di kirim screen protector nya,8
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,saya sempat tdk percaya ..harga nya lumayan beda jauh dengan di toko2 lain setelah unboxing....eh bener2 iphone 15 pro ori...tks ya,Lebih dari 1 tahun lalu,Promo Natural - 128GB,e683b5862f67,Positif,saya sempat tdk percaya ..harga nya lumayan beda jauh dengan di toko2 lain setelah unboxing....eh bener2 iphone 15 pro ori...tks ya,saya sempat tdk percaya harga nya lumayan beda jauh dengan di toko2 lain setelah unboxing eh bener2 iphone 15 pro ori tks ya,23
"Apple iPhone 17 Pro Max Garansi Resmi Indonesia - 256Gb, Deep Blue",Senjaya Selindo,Anonymous,5,Masih ada greenpeel Packaging aman 🙏 Packaging rapi,Lebih dari 1 tahun lalu,128Gb - Graphite,30aa23ccced1,Positif,Masih ada greenpeel Packaging aman 🙏 Packaging rapi,masih ada greenpeel packaging aman packaging rapi,7
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"Hp sudah ke blok 2 kali, setiap ke blok harus menunggu 7-14 hari, berati sudah 1 bln lamany. Padahal langganan beli semua item apple dr toko ini, sungguh mengecewakan sek...",Lebih dari 1 tahun lalu,13 Pro 256GB - Graphite,c539ef1fc97e,Negatif,[EDA] hp sudah ke blok 2 kali setiap beli blok harus sek 7 14 hari berati semua 1 bln lamany padahal langganan ke sudah item apple dr toko ini sungguh mengecewakan menunggu,hp sudah ke blok 2 kali setiap beli blok harus sek 7 14 hari berati semua 1 bln lamany padahal langganan ke sudah item apple dr toko ini sungguh mengecewakan menunggu,31
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,muantep,Lebih dari 1 tahun lalu,Promo Blue - 256GB,82b0f5e74f2f,Positif,muantep,muantep,1
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,"neat phone, compact, great design thanks for iSmile for helping me shopping",Lebih dari 1 tahun lalu,Promo Blue - 128GB,2d7a6474656e,Positif,"neat phone, compact, great design thanks for iSmile for helping me shopping",neat phone compact great design thanks for ismile for helping me shopping,12
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,A***a,5,Original ibox. Ini recommended banget tokonya gercep amanah. Hostnya baik bgt,Lebih dari 1 tahun lalu,White,2c35da4e5a62,Positif,Original ibox. Ini recommended banget tokonya gercep amanah. Hostnya baik bgt,original ibox ini recommended banget tokonya gercep amanah hostnya baik bgt,11
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,A***d,5,"Resmi garansi TAM, keren pokoknya!",Lebih dari 1 tahun lalu,Natural - 128GB,bfec8580f064,Positif,"Resmi garansi TAM, keren pokoknya!",resmi garansi tam keren pokoknya,5
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,Anonymous,3,Pengirimannya lama. Untung brg sampe dgn selamat,Lebih dari 1 tahun lalu,Black,7aa09982bc36,Netral,[EDA] pengirimannya pelan untung brg sampe dgn selamat,pengirimannya pelan untung brg sampe dgn selamat,7
"Apple iPhone 17 512GB 256GB A19 Chip Garansi Resmi - 256GB, Black",Studio Ponsel Store,s***a,5,selalu puas beli disini. Rekomendasi seller,2 bulan lalu,256GB - Black,4f0e2ad6a17e,Positif,selalu puas beli disini. Rekomendasi seller,selalu puas beli disini rekomendasi seller,6
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,c3673ab2b26d,Negatif,[EDA] courier stole the try never order a mobile phone through worth a refund will tokopedia a month it isn t take the hassle to product to save rp1 2 million,courier stole the try never order a mobile phone through worth a refund will tokopedia a month it isn t take the hassle to product to save rp1 2 million,30
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***e,1,"HATI2 GUYS YANG MAU BELI DARI TOKO INI! Imei tidak terdaftar, katanya mau dibantu tapi kemudian diulur2 dan super slow respon. Minta bukti registrasi on process tidak dik...",Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,4bf27c3252dc,Negatif,[EDA] yang mau beli dari toko ini imei tidak terdaftar katanya mau dibantu kemudian diulur2 dan super slow minta bukti registrasi on process tidak dik,yang mau beli dari toko ini imei tidak terdaftar katanya mau dibantu kemudian diulur2 dan super slow minta bukti registrasi on process tidak dik,28
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,"ada cacat di box, mohon dievaluasi untuk tidak kirim unit yg seperti ini, atau evaluasi pengemasannya supaya aman",1 bulan lalu,IPHONE 13 BLACK,6504f0929f77,Netral,[EDA] ada cacat di box mohon dievaluasi untuk tidak kirim unit yg seperti ini atau evaluasi pengemasannya supaya aman,ada cacat di box mohon dievaluasi untuk tidak kirim unit yg seperti ini atau evaluasi pengemasannya supaya aman,18
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***e,1,"HATI2 GUYS YANG MAU BELI DARI TOKO INI! Imei tidak terdaftar, katanya mau dibantu tapi kemudian diulur2 dan super slow respon. Minta bukti registrasi on process tidak dik...",Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,4bf27c3252dc,Negatif,[EDA] hati2 on yang mau beli dari toko ini imei tidak terdaftar katanya mau dibantu tapi registrasi diulur2 dan super slow respon minta bukti kemudian guys process tidak dik,hati2 on yang mau beli dari toko ini imei tidak terdaftar katanya mau dibantu tapi registrasi diulur2 dan super slow respon minta bukti kemudian guys process tidak dik,28
"Apple iPhone 17 - Garansi Resmi Apple Indonesia - 256GB, Lavender",Unknown,M***d,5,"Pengiriman cepat, barang mulus dijamin ori",2 bulan lalu,Mist Blue - 256GB,1ec11a7dd4a9,Positif,"Pengiriman cepat, barang mulus dijamin ori",pengiriman cepat barang mulus dijamin ori,6
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,B***u,5,"Seller ramah dan responsif, produk ori, pengiriman aja agak lambat krn libur hari Minggu.. selebihnya mantaapp 👍👍👍",Lebih dari 1 tahun lalu,Promo Natural - 128GB,294a5149ea0f,Positif,"Seller ramah dan responsif, produk ori, pengiriman aja agak lambat krn libur hari Minggu.. selebihnya mantaapp 👍👍👍",seller ramah dan responsif produk ori pengiriman aja agak lambat krn libur hari minggu selebihnya mantaapp,16
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,d***i,3,"Minta pa/a malah dikirim gdn sa/a, gak ada konfirmasi lagi hiks... katanya antara yg promo dan reguler sama aja, ternyata gak😭",Lebih dari 1 tahun lalu,Promo Natural - 128GB,a71e0d79ccf0,Netral,[EDA] minta pa a malah dikirim gdn sa a gak ada konfirmasi lagi hiks katanya antara yg promo dan reguler sama aja ternyata gak,minta pa a malah dikirim gdn sa a gak ada konfirmasi lagi hiks katanya antara yg promo dan reguler sama aja ternyata gak,23
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,Anonymous,5,Baru bulan kemaren co ip di toko ini Alhamdulillah amanah barang real,Lebih dari 1 tahun lalu,Black,a46635607313,Positif,Baru bulan kemaren co ip di toko ini Alhamdulillah amanah barang real,baru bulan kemaren co ip di toko ini alhamdulillah amanah barang real,12
